daily_time_spent,Age,area_income,daily_internet_usage,ad_topic_line,City,is_male,Country,Timestamp,clicked_on_ad,Hour,Day_of_Week,Month,Income_Category,Age_Category,Internet_Usage_Category,Time_Spent_Category
0.35832058473567896,0.6666666666666667,0.6441521615311437,0.06344593776486263,Operative stable moderator,New Michael,1,Micronesia,2016-02-16 09:11:00,1,0.3913043478260869,1.0,2.0,1.0,3.0,0.0,1.0
0.9049804521502633,0.30952380952380953,0.7361380582485726,0.5331759292892603,Up-sized 6thgeneration moratorium,Jonesland,1,French Southern Territories,2016-06-09 21:43:00,0,0.9130434782608695,3.0,6.0,2.0,1.0,2.0,3.0
0.8912119666836646,0.26190476190476186,0.7081591673627197,0.6038261290713162,Expanded clear-thinking core,North Shannon,0,Philippines,2016-06-19 09:24:00,0,0.3913043478260869,6.0,6.0,2.0,1.0,2.0,3.0
0.6432092469828317,0.11904761904761907,0.7830965225849503,0.44781450538806145,Polarized attitude-oriented superstructure,New Sonialand,1,Algeria,2016-06-06 21:26:00,0,0.9130434782608695,0.0,6.0,2.0,0.0,1.0,2.0
0.8264490906000339,0.8095238095238095,0.31017357298937365,0.7162489405497036,Networked coherent interface,Port Jason,1,San Marino,2016-01-07 13:25:00,0,0.5652173913043478,3.0,1.0,0.0,3.0,3.0,3.0
0.12510623831378542,0.6190476190476191,0.6965260970280187,0.25033297009323163,Enhanced homogeneous moderator,East Barbara,1,Guernsey,2016-04-15 06:08:00,1,0.2608695652173913,4.0,4.0,2.0,3.0,1.0,0.0
0.41560428352881174,0.5238095238095238,0.5540285822047601,1.0,Seamless full-range website,Port Erinberg,1,Sierra Leone,2016-01-09 03:45:00,1,0.13043478260869565,5.0,1.0,1.0,2.0,3.0,1.0
0.16726160122386524,0.8809523809523809,,0.38436856762319904,Profit-focused attitude-oriented task-force,,0,Tajikistan,2016-02-10 15:23:00,1,0.6521739130434783,2.0,2.0,,3.0,1.0,0.0
0.5031446540880502,0.1428571428571429,0.1742557067445635,0.34132461557089233,Cross-platform multimedia algorithm,New Lindaberg,0,Liechtenstein,2016-04-24 13:42:00,1,0.5652173913043478,6.0,4.0,0.0,0.0,1.0,1.0
0.7496175420703721,0.40476190476190477,0.8725221146372711,0.7111635791258023,Open-source coherent monitoring,,0,Ecuador,2016-06-12 05:31:00,0,0.21739130434782608,6.0,6.0,3.0,2.0,3.0,2.0
0.4864864864864864,0.6190476190476191,0.7617743932885721,0.08626952415546674,Streamlined logistical secured line,South Adam,1,Switzerland,2016-01-05 09:42:00,1,0.3913043478260869,1.0,1.0,2.0,3.0,0.0,1.0
0.882882882882883,0.33333333333333337,0.7773292328553344,0.600799128223756,Synchronized stable complexity,North Tracyport,1,Moldova,2016-03-02 10:07:00,0,0.43478260869565216,2.0,3.0,2.0,1.0,2.0,3.0
0.22913479517253088,0.26190476190476186,0.8060723823950232,0.3623320014529604,Synergistic value-added extranet,Brownport,1,Finland,2016-07-21 10:54:00,1,0.43478260869565216,3.0,7.0,3.0,1.0,1.0,0.0
0.4096549379568247,0.6904761904761905,0.7449933804969742,0.11109093110546064,Progressive non-volatile neural-net,Port Crystal,0,France,2016-01-09 04:53:00,1,0.17391304347826086,5.0,1.0,2.0,3.0,0.0,1.0
0.8232194458609552,0.2142857142857143,0.7593875547235155,0.5834241433587602,Persevering tertiary capability,Masonhaven,0,Venezuela,2016-01-06 13:20:00,0,0.5652173913043478,2.0,1.0,2.0,0.0,2.0,3.0
0.8211796702362739,0.30952380952380953,0.727026507024919,0.7666787746700569,Enterprise-wide bi-directional secured line,Derrickhaven,0,Cuba,2016-01-31 04:10:00,0,0.17391304347826086,6.0,1.0,2.0,1.0,3.0,3.0
0.1268060513343532,,0.653333190814237,0.20523065746458413,Organized contextually-based customer loyalty,Olsonstad,1,Peru,2016-06-11 08:38:00,1,0.34782608695652173,5.0,6.0,1.0,,1.0,0.0
0.8646948835628079,0.47619047619047616,0.7703860078823239,0.7345320256689675,Total directional approach,New Brandy,0,Turkey,2016-05-15 20:48:00,0,0.8695652173913043,6.0,5.0,2.0,2.0,3.0,3.0
0.701002889682135,0.2857142857142857,0.4282665758616424,0.09849860757961004,Programmable uniform productivity,South Jasminebury,0,Albania,2016-06-18 17:23:00,1,0.7391304347826086,5.0,6.0,0.0,1.0,0.0,2.0
0.7147713751487337,0.2142857142857143,0.8195747942762294,,Robust transitional ability,East Timothy,0,French Southern Territories,2016-03-17 05:00:00,0,0.21739130434782608,3.0,3.0,3.0,0.0,,2.0
0.4699983001869794,0.38095238095238093,0.6242252432877322,0.030209468458651134,De-engineered fault-tolerant database,Charlottefort,0,Papua New Guinea,2016-06-29 13:35:00,1,0.5652173913043478,2.0,6.0,1.0,1.0,0.0,1.0
0.452320244773075,0.38095238095238093,0.9062866191365481,0.2411914275335998,Managed disintermediate matrices,,1,Liechtenstein,2016-02-02 08:55:00,1,0.34782608695652173,1.0,2.0,3.0,1.0,1.0,1.0
0.1771205167431582,0.5952380952380951,0.5528204274656694,0.12374379464826246,Configurable bottom-line application,West Lindseybury,0,Thailand,2016-04-13 05:42:00,1,0.21739130434782608,2.0,4.0,1.0,3.0,0.0,0.0
0.8743838177800443,0.45238095238095233,0.5608203297382891,0.846167816926989,Self-enabling didactic pricing structure,West Alyssa,0,Malaysia,2016-07-20 09:27:00,0,0.3913043478260869,2.0,7.0,1.0,2.0,3.0,3.0
0.6469488356280808,0.5714285714285714,0.7551648156999036,0.0978932074100981,Versatile scalable encryption,Lake Craigview,1,Mauritius,2016-02-26 04:57:00,1,0.17391304347826086,4.0,2.0,2.0,3.0,0.0,2.0
0.6455889852116266,0.16666666666666674,0.6519885231407747,0.19469669451507443,Proactive next generation knowledge user,Lake David,0,Algeria,2016-02-26 09:18:00,1,0.3913043478260869,4.0,2.0,1.0,0.0,0.0,2.0
0.6772055073941865,0.3571428571428572,0.8635231026000064,0.7589296525003028,Customizable tangible hierarchy,Bruceburgh,0,Christmas Island,2016-04-15 14:45:00,0,0.6086956521739131,4.0,4.0,3.0,1.0,3.0,2.0
0.12867584565697776,0.16666666666666674,0.5099452879369292,0.40277273277636516,Visionary asymmetric encryption,South Lauratown,1,Japan,2016-02-01 14:37:00,1,0.6086956521739131,0.0,2.0,1.0,0.0,1.0,0.0
0.7912629610742818,0.16666666666666674,0.7377765188590939,0.5960164668846107,Intuitive explicit conglomeration,Port Robin,0,Greenland,2016-01-20 19:09:00,0,0.8260869565217391,2.0,1.0,2.0,0.0,2.0,3.0
0.20210776814550402,0.8095238095238095,0.7498076755695291,0.38273398716551654,Business-focused real-time toolset,Jacksonburgh,1,Sao Tome and Principe,2016-04-23 06:28:00,1,0.2608695652173913,5.0,4.0,2.0,3.0,1.0,0.0
0.6874043855175931,0.4285714285714286,0.9114757903320135,0.7083787383460468,Organic contextually-based focus group,Erinmouth,1,Senegal,2016-06-19 22:26:00,0,0.9565217391304348,6.0,6.0,3.0,2.0,3.0,2.0
0.7424783273839877,0.33333333333333337,0.5907920956873213,0.9054364935222184,Right-sized asynchronous website,Port Aliciabury,0,Guadeloupe,2016-02-15 07:55:00,0,0.30434782608695654,0.0,2.0,1.0,1.0,3.0,2.0
0.6166921638619751,0.4285714285714286,0.9791520011971603,0.4528393267950116,Advanced 5thgeneration capability,Port Whitneyhaven,0,Belgium,2016-02-09 19:37:00,0,0.8260869565217391,1.0,2.0,3.0,2.0,1.0,2.0
0.6884242733299335,0.2142857142857143,0.6568858864865937,0.8329700932316263,,,0,Israel,2016-01-25 07:52:00,0,0.30434782608695654,0.0,1.0,1.0,0.0,3.0,2.0
0.25599184089750116,0.23809523809523814,0.19988150555137327,0.31335512773943575,Devolved responsive structure,Tinaton,0,Honduras,2016-07-18 11:33:00,1,0.4782608695652174,0.0,7.0,0.0,0.0,1.0,0.0
0.9297977222505522,0.38095238095238093,0.6770778902490979,0.6785930500060541,Triple-buffered regional toolset,North Loriburgh,0,Estonia,2016-01-09 07:28:00,0,0.30434782608695654,5.0,1.0,2.0,1.0,2.0,3.0
0.9644739078701343,0.30952380952380953,0.5530684106932078,0.4419421237437947,Object-based executive productivity,Wendyton,1,Paraguay,2016-03-21 21:15:00,0,0.9130434782608695,0.0,3.0,1.0,1.0,1.0,3.0
0.8289988101308856,0.16666666666666674,0.5963346124422225,0.31299188763772845,Business-focused responsive website,Lake Jacqueline,1,Kyrgyz Republic,2016-02-15 12:25:00,0,0.5217391304347826,0.0,2.0,1.0,0.0,1.0,3.0
,0.2142857142857143,0.7471786563401401,0.5568470759171812,Visionary analyzing structure,North Christopher,1,Mauritania,,0,,,,2.0,0.0,2.0,
0.23406425293217736,0.7857142857142858,0.2878534028215727,0.23907252694030756,De-engineered solution-oriented open architecture,Alexanderfurt,0,French Guiana,2016-01-05 00:02:00,1,0.0,1.0,1.0,0.0,3.0,1.0,0.0
0.3787183409824919,0.11904761904761907,0.2750158425245425,0.26534689429713054,Customizable modular Internet solution,West Pamela,0,Northern Mariana Islands,2016-05-15 01:03:00,1,0.043478260869565216,6.0,5.0,0.0,0.0,1.0,1.0
0.13717491075981636,0.38095238095238093,0.5331726430522704,0.17193364814142154,Stand-alone encompassing throughput,West Amanda,0,Lebanon,2016-05-05 09:28:00,1,0.3913043478260869,3.0,5.0,1.0,1.0,0.0,0.0
0.6656467788543261,0.38095238095238093,0.8442605778436759,0.8028211647899263,Customizable zero-defect matrix,South Tomside,0,Saint Pierre and Miquelon,2016-05-26 13:18:00,0,0.5652173913043478,3.0,5.0,3.0,1.0,3.0,2.0
0.25344212136664956,0.7619047619047619,0.6062773044956121,0.1551640634459377,Managed well-modulated collaboration,Bethburgh,1,American Samoa,2016-05-21 01:36:00,1,0.043478260869565216,5.0,5.0,1.0,3.0,0.0,0.0
0.7232704402515724,0.0714285714285714,0.5804777341906875,0.6543770432255721,Universal global intranet,Jamiefort,1,Austria,2016-05-04 12:06:00,0,0.5217391304347826,2.0,5.0,1.0,0.0,2.0,2.0
0.3979262281149073,0.16666666666666674,,0.1360939581063083,Re-engineered real-time success,Garciamouth,0,Tonga,2016-07-05 18:59:00,1,0.7826086956521738,1.0,7.0,,0.0,0.0,1.0
0.8544960054394017,0.4285714285714286,0.8236932398611659,0.6573435040561814,Front-line fresh-thinking open system,West Brenda,0,Tonga,2016-06-28 20:13:00,0,0.8695652173913043,1.0,6.0,3.0,2.0,2.0,3.0
0.21162672106068325,0.5476190476190477,0.7994168423978022,0.22145538200750703,Digitized contextually-based product,South Kyle,0,French Southern Territories,2016-05-05 11:09:00,1,0.4782608695652174,3.0,5.0,3.0,2.0,1.0,0.0
0.474757776644569,0.11904761904761907,0.8074327780687541,0.37801186584332236,Organic interactive support,Combsstad,0,Serbia,2016-03-25 15:17:00,1,0.6521739130434783,4.0,3.0,3.0,0.0,1.0,1.0
0.3046064932857385,0.2857142857142857,0.8898441400983076,0.4046494733018525,Function-based stable alliance,Lake Allenville,0,New Caledonia,2016-01-23 15:02:00,1,0.6521739130434783,5.0,1.0,3.0,1.0,1.0,0.0
0.8857725650178478,0.30952380952380953,0.7270542982486948,0.638394478750454,Reactive responsive emulation,Greenechester,0,Taiwan,2016-05-29 07:29:00,0,0.30434782608695654,6.0,5.0,2.0,1.0,2.0,3.0
0.3841577426483087,0.47619047619047616,0.955347596440891,0.3310328126891876,Exclusive zero tolerance alliance,Jordantown,1,United States of America,2016-05-30 07:36:00,1,0.30434782608695654,0.0,5.0,3.0,2.0,1.0,1.0
0.8330783613802482,0.33333333333333337,0.7432016100585906,0.7505751301610365,,,0,Morocco,2016-04-17 15:46:00,0,0.6521739130434783,6.0,4.0,2.0,1.0,3.0,3.0
0.6620771715111335,0.40476190476190477,0.9420149858829746,0.35845744036808336,Inverse next generation moratorium,South Troy,1,Suriname,2016-07-20 23:08:00,0,1.0,2.0,7.0,3.0,2.0,1.0,2.0
0.8465068842427332,0.40476190476190477,0.8054591430835735,0.691306453565807,Implemented bifurcated workforce,Lake Patrick,1,Macedonia,2016-06-29 03:07:00,0,0.13043478260869565,2.0,6.0,3.0,2.0,3.0,3.0
0.7028726840047594,0.38095238095238093,0.8202735450454509,0.8100254268071198,Persevering even-keeled help-desk,Millerland,0,Wallis and Futuna,2016-04-10 14:48:00,0,0.6086956521739131,6.0,4.0,3.0,1.0,3.0,2.0
0.6709161992180859,0.2857142857142857,0.8507475381098607,,Grass-roots eco-centric instruction set,Port Jessicamouth,0,Chile,2016-04-16 16:38:00,0,0.6956521739130435,5.0,4.0,3.0,1.0,,2.0
0.8123406425293216,0.2857142857142857,0.7982034958916325,0.6656980263954476,Fully-configurable incremental Graphical User Interface,Paulport,0,Gabon,2016-05-03 08:21:00,0,0.34782608695652173,1.0,5.0,3.0,1.0,2.0,3.0
0.5643379228284888,0.1428571428571429,0.7153464053884434,0.7671025547887155,Expanded radical software,Clineshire,1,Gabon,2016-03-18 16:04:00,0,0.6956521739130435,4.0,3.0,2.0,0.0,3.0,1.0
0.6352201257861634,0.2142857142857143,0.6267547027484298,0.8791621261653954,Mandatory 3rdgeneration moderator,Cynthiaside,0,Holy See (Vatican City State),2016-05-22 00:01:00,0,0.0,6.0,5.0,1.0,0.0,3.0,2.0
0.3403025667176609,0.7380952380952381,0.9141594758147639,0.43431408160794305,Enterprise-wide foreground emulation,Port Juan,0,Seychelles,2016-02-01 20:30:00,1,0.8695652173913043,0.0,2.0,3.0,3.0,1.0,1.0
0.11303756586775449,0.47619047619047616,0.7387815838859766,0.28804940065383233,Customer-focused incremental system engine,Michellefort,0,Mayotte,2016-01-23 17:39:00,1,0.7391304347826086,5.0,1.0,2.0,2.0,1.0,0.0
0.7642359340472547,0.45238095238095233,0.7534223670487705,0.15770674415788843,Right-sized multi-tasking solution,Port Angelamouth,1,Uganda,2016-05-19 03:52:00,1,0.13043478260869565,3.0,5.0,2.0,2.0,0.0,2.0
,0.5714285714285714,0.4305365996674215,0.3679622230294225,Vision-oriented optimizing middleware,Jessicahaven,0,Cambodia,2016-05-09 21:54:00,1,0.9130434782608695,0.0,5.0,0.0,3.0,1.0,
0.8024817270100288,0.11904761904761907,0.6443602903113991,0.4484199055575736,Proactive context-sensitive project,North Daniel,1,Antigua and Barbuda,2016-05-31 11:44:00,1,0.4782608695652174,1.0,5.0,1.0,0.0,1.0,3.0
0.8871324154343023,0.33333333333333337,0.7295257320773328,0.6644266860394722,Managed eco-centric encoding,New Juan,0,Cameroon,2016-03-30 19:09:00,0,0.8260869565217391,2.0,3.0,2.0,1.0,2.0,3.0
0.8516063233044364,0.38095238095238093,0.7235993299566487,,Visionary multi-tasking alliance,Amyfurt,0,Somalia,2016-01-09 15:49:00,0,0.6521739130434783,5.0,1.0,2.0,1.0,,3.0
0.888662247152813,0.30952380952380953,,0.49461193849134266,Ameliorated tangible hierarchy,Harrishaven,0,Lebanon,2016-04-18 03:41:00,0,0.13043478260869565,0.0,4.0,,1.0,2.0,3.0
0.37939826619071904,0.8333333333333333,0.15237607328331929,,Extended interactive model,Roberttown,0,Saint Pierre and Miquelon,2016-06-13 13:59:00,1,0.5652173913043478,0.0,6.0,0.0,3.0,,1.0
0.7472378038415775,0.3571428571428572,0.8579030147369836,0.7068046979053154,Universal bi-directional extranet,Jeremyshire,1,Dominica,2016-04-23 08:15:00,0,0.34782608695652173,5.0,4.0,3.0,1.0,3.0,2.0
0.6313105558388576,0.7142857142857142,0.80210205487087,0.8390240949267468,Enhanced maximized access,Birdshire,0,Hungary,2016-03-27 16:41:00,0,0.6956521739130435,6.0,3.0,3.0,3.0,3.0,2.0
0.7300696923338432,0.0714285714285714,,0.39120958953868523,Upgradable even-keeled challenge,New Amanda,0,Taiwan,2016-02-19 07:29:00,1,0.30434782608695654,4.0,2.0,,0.0,1.0,2.0
0.6729559748427671,0.33333333333333337,0.7219408657729701,0.8812810267586876,,,1,Saint Lucia,,0,,,,2.0,1.0,3.0,2.0
0.8786333503314636,0.5238095238095238,0.7122169914320572,0.7734592565685919,Re-contextualized systemic time-frame,Jacksonmouth,0,Niue,2016-01-27 20:47:00,0,0.8695652173913043,2.0,1.0,2.0,2.0,3.0,3.0
0.7018527961924188,0.47619047619047616,0.5064115269445076,0.03571861000121079,Horizontal national architecture,North April,0,France,2016-04-20 00:41:00,1,0.0,2.0,4.0,0.0,2.0,0.0,2.0
,0.04761904761904767,0.5274328391483669,0.497638939338903,Reactive bi-directional workforce,Hayesmouth,0,Cyprus,2016-02-07 07:41:00,0,0.30434782608695654,6.0,2.0,1.0,0.0,2.0,
0.6931837497875233,0.1428571428571429,0.596479218425276,0.7955563627557817,Horizontal transitional challenge,South Corey,1,French Southern Territories,2016-04-21 09:30:00,0,0.3913043478260869,3.0,4.0,1.0,0.0,3.0,2.0
0.8179500254971952,0.2857142857142857,0.8340189010861482,0.4939459983048796,Re-engineered neutral success,Juliaport,0,Costa Rica,2016-04-19 05:15:00,0,0.21739130434782608,1.0,4.0,3.0,1.0,2.0,3.0
0.5007649158592555,0.5952380952380951,0.46081132049541673,0.0013318803729264195,Adaptive contextually-based methodology,Port Paultown,0,Austria,2016-04-12 14:01:00,1,0.6086956521739131,1.0,4.0,0.0,3.0,0.0,1.0
0.3212646608873023,0.3571428571428572,0.8101242512021231,0.1848286717520281,Configurable dynamic adapter,East Vincentstad,0,Zambia,2016-03-15 11:25:00,1,0.4782608695652174,1.0,3.0,3.0,1.0,0.0,1.0
0.9921808601053883,0.4285714285714286,0.6187920590395536,0.4600435888122051,Multi-lateral empowering throughput,Kimberlytown,0,Congo,2016-02-16 18:21:00,0,0.7826086956521738,1.0,2.0,1.0,2.0,1.0,3.0
0.9209586945436001,0.26190476190476186,0.6253929327834131,0.395629010776123,Fundamental zero tolerance solution,New Steve,1,United States of America,2016-02-18 23:08:00,0,1.0,3.0,2.0,1.0,1.0,1.0,3.0
0.5707972123066463,0.38095238095238093,0.8471730064759658,0.8404770553335758,Proactive asymmetric definition,New Johnberg,0,Pitcairn Islands,2016-03-25 08:40:00,0,0.34782608695652173,4.0,3.0,3.0,1.0,3.0,1.0
0.8793132755396904,0.5238095238095238,0.6259657068514528,0.8243734108245552,Pre-emptive zero tolerance Local Area Network,Shawstad,0,Belize,2016-03-16 00:28:00,0,0.0,2.0,3.0,1.0,2.0,3.0,3.0
0.07258201597824232,0.40476190476190477,0.2351887283682734,0.5517011744763288,Self-enabling incremental collaboration,New Rebecca,0,Anguilla,2016-01-28 11:50:00,1,0.4782608695652174,3.0,1.0,0.0,2.0,2.0,0.0
0.03705592384837664,0.6904761904761905,0.440764533512093,0.6261653953263108,Exclusive even-keeled moratorium,Jeffreyburgh,1,South Africa,2016-03-24 02:01:00,1,0.08695652173913043,3.0,3.0,0.0,3.0,2.0,0.0
0.751997280299167,0.30952380952380953,0.7923077862763271,0.7677079549582274,Reduced incremental productivity,Faithview,0,Singapore,2016-03-03 22:31:00,0,0.9565217391304348,3.0,3.0,3.0,1.0,3.0,2.0
0.5855855855855854,0.1428571428571429,0.7852530910101498,0.703111756871292,Realigned scalable standardization,Richardsontown,0,Finland,2016-02-26 09:54:00,0,0.3913043478260869,4.0,2.0,2.0,0.0,3.0,1.0
0.15077341492435825,0.2857142857142857,0.7170354093784691,0.6962707349558058,Secured scalable Graphical User Interface,Port Brookeland,0,Martinique,2016-07-06 15:56:00,1,0.6521739130434783,2.0,7.0,2.0,1.0,3.0,0.0
0.8177800441951384,0.16666666666666674,0.6792063620524582,0.5799733623925417,Team-oriented context-sensitive installation,East Christopherbury,0,Cameroon,2016-06-24 05:50:00,0,0.21739130434782608,4.0,6.0,2.0,0.0,2.0,3.0
0.8072412034676186,0.2857142857142857,0.8038128948224338,0.661702385276668,Pre-emptive systematic budgetary management,Port Christinemouth,0,Sweden,2016-05-23 21:00:00,0,0.9130434782608695,0.0,5.0,3.0,1.0,2.0,3.0
0.40285568587455367,0.7142857142857142,0.8159390303306088,0.1844048916333697,Fully-configurable high-level implementation,South Meghan,1,New Caledonia,2016-02-03 19:12:00,1,0.8260869565217391,2.0,2.0,3.0,3.0,0.0,1.0
0.794832568417474,0.3571428571428572,0.660635716608921,0.8536142390119871,Profound maximized workforce,Hessstad,1,Bosnia and Herzegovina,2016-04-28 22:54:00,0,0.9565217391304348,3.0,4.0,2.0,1.0,3.0,3.0
0.9141594424613291,0.5,0.799575191293712,0.5054486015256084,,,1,Singapore,2016-03-19 14:57:00,0,0.6086956521739131,5.0,3.0,3.0,2.0,2.0,3.0
0.1077681455039945,,0.6656227142863687,0.22938612422811466,Optional mission-critical functionalities,Lewismouth,1,Falkland Islands (Malvinas),2016-07-15 09:08:00,1,0.3913043478260869,4.0,7.0,2.0,,1.0,0.0
,0.38095238095238093,0.7492032928019203,,Multi-layered tangible portal,New Paul,0,Bosnia and Herzegovina,2016-05-12 04:35:00,0,0.17391304347826086,3.0,5.0,2.0,1.0,,
0.7261601223865373,0.2142857142857143,0.70244608578937,0.7798764983654197,Reduced mobile structure,Lake Angela,1,Mauritius,2016-01-01 21:58:00,0,0.9130434782608695,4.0,1.0,2.0,0.0,3.0,2.0
0.7101818799932005,0.5,0.9166234273908468,0.6978447753965372,Enhanced zero tolerance Graphic Interface,East Graceland,1,Indonesia,2016-03-13 13:50:00,0,0.5652173913043478,6.0,3.0,3.0,2.0,3.0,2.0
0.5660377358490567,0.0714285714285714,0.710877515525674,0.6454171207167937,De-engineered tertiary secured line,Hartport,0,Czech Republic,2016-07-16 14:13:00,0,0.6086956521739131,5.0,7.0,2.0,0.0,2.0,1.0
0.06306306306306309,0.6666666666666667,0.6716741769140442,0.3883036687250273,Reverse-engineered well-modulated capability,East Yvonnechester,0,Eritrea,2016-04-18 00:49:00,1,0.0,0.0,4.0,2.0,3.0,1.0,0.0
0.6736359000509944,0.6904761904761905,0.5915534530595541,0.06399079791742335,Integrated coherent pricing structure,Burgessside,0,Mexico,2016-07-17 01:13:00,1,0.043478260869565216,6.0,7.0,1.0,3.0,0.0,2.0
0.943736189019208,0.45238095238095233,0.498673045414219,0.7635912338055456,Realigned next generation projection,Hurleyborough,0,Gibraltar,2016-02-17 07:05:00,0,0.30434782608695654,2.0,2.0,0.0,2.0,3.0,3.0
0.8731939486656466,0.2142857142857143,,0.6097590507325342,Reactive needs-based instruction set,Garychester,1,Haiti,2016-06-16 02:33:00,0,0.08695652173913043,3.0,6.0,,0.0,2.0,3.0
0.4842767295597483,0.16666666666666674,0.6312529108252924,0.1628526455987408,User-friendly well-modulated leverage,East Kevinbury,1,Falkland Islands (Malvinas),2016-04-09 16:31:00,1,0.6956521739130435,5.0,4.0,1.0,0.0,0.0,1.0
0.5638279789223184,0.04761904761904767,0.4300982007473091,0.6891270129555639,Function-based fault-tolerant model,Contrerasshire,1,Eritrea,2016-03-18 17:35:00,0,0.7391304347826086,4.0,3.0,0.0,0.0,3.0,1.0
0.8325684174740777,0.1428571428571429,0.3924766714054265,0.572769100375348,Decentralized needs-based analyzer,Erikville,0,,2016-05-11 22:02:00,0,0.9565217391304348,2.0,5.0,0.0,0.0,2.0,3.0
0.08958014618391963,0.7857142857142858,0.647418241120933,0.5072042620171934,Phased analyzing emulation,Robertsonburgh,1,Gambia,2016-05-25 20:10:00,1,0.8695652173913043,2.0,5.0,1.0,3.0,2.0,0.0
0.7411184769675336,0.4285714285714286,0.9321947584530367,0.4463615449812325,Multi-layered fresh-thinking process improvement,Karenton,0,Barbados,2016-02-29 19:26:00,0,0.8260869565217391,0.0,2.0,3.0,2.0,1.0,2.0
0.4812170661227264,0.0,0.6003073831508834,0.4852887758808574,Upgradable directional system engine,Port Kathleenfort,0,Nauru,2016-06-09 14:24:00,1,0.6086956521739131,3.0,6.0,1.0,0.0,2.0,1.0
0.7120516743158252,0.2142857142857143,0.687139840246273,0.8025184647051703,Persevering eco-centric flexibility,Lake Adrian,0,Peru,2016-01-30 16:15:00,0,0.6956521739130435,5.0,1.0,2.0,0.0,3.0,2.0
0.6987931327553967,0.09523809523809523,0.6506295017583293,0.6453565806998426,Inverse local hub,New Sheila,1,El Salvador,2016-02-15 05:35:00,0,0.21739130434782608,0.0,2.0,1.0,0.0,2.0,2.0
0.7749447560768314,0.26190476190476186,0.7402771182027934,0.7508778302457927,Triple-buffered needs-based Local Area Network,Mollyport,0,Libyan Arab Jamahiriya,2016-01-31 06:14:00,0,0.2608695652173913,6.0,1.0,2.0,1.0,3.0,2.0
0.7978922318544961,0.5952380952380951,0.8626899766828579,0.6834967913791018,Centralized multi-state hierarchy,Sandraland,1,Cambodia,2016-01-05 16:34:00,0,0.6956521739130435,1.0,1.0,3.0,3.0,2.0,3.0
,0.7857142857142858,0.4535471221576983,,Public-key non-volatile implementation,Charlenetown,0,Saint Barthelemy,2016-05-31 02:17:00,1,0.08695652173913043,1.0,5.0,0.0,3.0,,
0.9262281149073601,0.40476190476190477,0.6679209874130188,0.7095289986681196,Synergized coherent interface,Luischester,1,Reunion,2016-04-21 16:10:00,0,0.6956521739130435,3.0,4.0,2.0,2.0,3.0,3.0
0.08244093149753529,0.6666666666666667,0.26393279410215253,0.38188642692819974,Horizontal high-level concept,South Johnnymouth,0,Antigua and Barbuda,2016-04-10 03:30:00,1,0.13043478260869565,6.0,4.0,0.0,3.0,1.0,0.0
0.2930477647458779,0.47619047619047616,0.48564369513332917,0.04122775154377045,Reduced multimedia project,Hannaport,0,Samoa,2016-02-09 07:21:00,1,0.30434782608695654,1.0,2.0,0.0,2.0,0.0,0.0
0.31922488526262105,0.9523809523809523,0.43314592072171665,0.32558421116357916,,,0,Afghanistan,2016-06-17 17:11:00,1,0.7391304347826086,4.0,6.0,0.0,3.0,1.0,1.0
0.8635050144484107,0.3571428571428572,0.8046434248560429,0.6241070347499699,Polarized multimedia system engine,West Daleborough,0,Azerbaijan,2016-05-22 21:54:00,0,0.9130434782608695,6.0,5.0,3.0,1.0,2.0,3.0
0.10725820159782418,0.33333333333333337,0.6470352719493405,0.2786051580094443,Versatile reciprocal structure,Morrismouth,1,Philippines,2016-07-13 07:41:00,1,0.30434782608695654,2.0,7.0,1.0,1.0,1.0,0.0
0.5021247662757096,0.5238095238095238,0.6932748292443077,0.03723211042499097,Upgradable multi-tasking initiative,North Andrewstad,1,Angola,2016-01-23 18:59:00,1,0.7826086956521738,5.0,1.0,2.0,2.0,0.0,1.0
0.8009518952915178,0.2142857142857143,0.7944718369540819,0.5389272308996248,Configurable tertiary budgetary management,Wrightburgh,1,Albania,2016-05-20 12:17:00,0,0.5217391304347826,4.0,5.0,3.0,0.0,2.0,3.0
0.691823899371069,0.40476190476190477,0.8278555100682107,0.18731081244702752,Adaptive asynchronous attitude,West Tanya,1,Hungary,2016-01-30 04:38:00,1,0.17391304347826086,5.0,1.0,3.0,2.0,0.0,2.0
0.6206017338092809,0.5476190476190477,0.9102769502338587,0.7670420147717641,Face-to-face mission-critical definition,Novaktown,1,Faroe Islands,2016-04-21 12:34:00,0,0.5217391304347826,3.0,4.0,3.0,2.0,3.0,2.0
0.6680265170831208,0.8333333333333333,0.7212350908482889,0.21413003995641122,Inverse zero tolerance customer loyalty,Timothymouth,1,Czech Republic,2016-04-22 20:32:00,1,0.8695652173913043,4.0,4.0,2.0,3.0,1.0,2.0
0.6773754886962433,0.23809523809523814,0.8906844428699477,0.5483714735440127,Centralized 24hour synergy,Robertmouth,1,,2016-01-11 06:02:00,0,0.2608695652173913,0.0,1.0,3.0,0.0,2.0,2.0
0.7559068502464728,0.5,,0.945877224845623,Face-to-face analyzing encryption,Stephenborough,0,Afghanistan,2016-03-01 10:01:00,0,0.43478260869565216,1.0,3.0,,2.0,3.0,2.0
0.7142614312425632,0.40476190476190477,,0.6841627315655648,Self-enabling even-keeled methodology,Lake Kurtmouth,0,Rwanda,2016-04-04 08:19:00,0,0.34782608695652173,0.0,4.0,,2.0,2.0,2.0
